DemosAU,@TPP,2.166086159754215,6.628979452874283
DemosAU,ALP FP,3.037892706260153,6.577328100756514
DemosAU,GRN FP,1.7641465146685253,7.074282161595141
DemosAU,LNP FP,2.1929122078955703,6.395511556530018
DemosAU,ONP FP,1.9957220652610355,6.172880931911223
DemosAU,OTH FP,3.754561382373783,6.545849185324959
Dynata,@TPP,2.39875352772254,0.658854152672034
Dynata,ALP FP,2.34937567277336,0.658854152672034
Dynata,GRN FP,2.5354248575367957,0.6579487197483891
Dynata,LNP FP,2.3074017416288797,0.658854152672034
Dynata,ONP FP,2.5066282746310002,0
Dynata,OTH FP,2.6783205436251345,0.5304381268753655
Fox & Hedgehog,@TPP,2.0746964043363434,2.2276068832616183
Fox & Hedgehog,ALP FP,2.257350051162333,1.7714988162617615
Fox & Hedgehog,GRN FP,2.0082883461922165,2.276149544907149
Fox & Hedgehog,LNP FP,1.9139802397295211,2.276149544907149
Fox & Hedgehog,ONP FP,2.448754474984078,1.8654150908365832
Fox & Hedgehog,OTH FP,2.0759494082083667,2.276149544907149
SMS Morgan,@TPP,2.0998474831608456,60.33841871610818
SMS Morgan,ALP FP,2.245459178968951,58.47651083594542
SMS Morgan,GRN FP,1.5592920211733226,60.62089465032801
SMS Morgan,LNP FP,2.682955015643827,60.94482571810906
SMS Morgan,ONP FP,2.444621095983476,1.4506003787387378
SMS Morgan,OTH FP,2.880538269984621,59.219084009849865
Wolf&Smith,@TPP,2.5066282746310002,0
Wolf&Smith,ALP FP,2.5066282746310002,0
Wolf&Smith,GRN FP,2.5066282746310002,0
Wolf&Smith,LNP FP,2.5066282746310002,0
Wolf&Smith,ONP FP,2.5066282746310002,0
Wolf&Smith,OTH FP,2.5066282746310002,0
YouGov2,@TPP,1.4449545596722313,30.361304141336426
YouGov2,ALP FP,1.7537080083175418,29.602369335468083
YouGov2,GRN FP,1.1564585050066023,30.6914971731641
YouGov2,LNP FP,1.7047469029379538,29.373525422929333
YouGov2,ONP FP,1.3577399763889033,29.748687948292194
YouGov2,OTH FP,1.6342991143480285,30.027225984454752
Newspoll3,@TPP,1.1207302966124577,31.997682352376877
Newspoll3,ALP FP,1.3161242619742528,31.42946118951062
Newspoll3,GRN FP,1.0972637858421221,32.75967326733615
Newspoll3,LNP FP,1.4693492798750116,31.069761787129885
Newspoll3,ONP FP,1.0428473639882532,31.820912172582382
Newspoll3,OTH FP,1.4343912813578892,31.69330335145132
