Galaxy,@TPP,2.198741611903044,47.33143599051208
Galaxy,ALP FP,2.1418358886042435,46.64187266734249
Galaxy,GRN FP,1.6977368304307272,34.55608601712114
Galaxy,LIB FP,2.6052595636409133,46.918456394184894
Galaxy,NAT FP,2.5066282746310002,0
Galaxy,OTH FP,2.004561953476225,46.6589267189096
Morgan Phone,@TPP,2.110596542808674,118.88696465051731
Morgan Phone,ALP FP,2.3576231676779487,118.80880165761717
Morgan Phone,GRN FP,1.1016562399934355,111.65927355274502
Morgan Phone,LIB FP,2.207478535386342,119.30832828381104
Morgan Phone,NAT FP,2.3358109710227937,0.6596639775361766
Morgan Phone,OTH FP,1.8515916018417733,118.59088624726203
Newspoll,@TPP,1.9557071228969094,670.3970991823874
Newspoll,ALP FP,2.06807771129618,662.6994838779242
Newspoll,GRN FP,1.0456175691868428,451.8066220229522
Newspoll,LIB FP,2.2070877832025775,653.8727898319744
Newspoll,NAT FP,1.6152244753423133,26.59645038525305
Newspoll,OTH FP,1.7431795518594904,666.0431737782523
Westpoll,@TPP,3.4620832158016293,36.49204948799024
Westpoll,ALP FP,3.5406938759750552,38.419872218279856
Westpoll,GRN FP,1.9173056141712435,39.40184125172271
Westpoll,LIB FP,3.735312826580384,36.03210196655706
Westpoll,NAT FP,1.0904454297853607,40.753445870276636
Westpoll,OTH FP,2.5454898396510988,36.79775157293887
