Firm,Day,@TPP,@TPP adj,@TPP reported
Newspoll,1,51.604,51.314,nan
Newspoll,91,51.144,50.854,nan
Newspoll,113,53.128,52.838,nan
Newspoll,152,50.604,50.314,nan
Newspoll,214,46.144,45.854,nan
Newspoll,275,47.604,47.314,nan
Newspoll,367,49.62,49.33,nan
Newspoll,426,53.588,53.298,nan
Newspoll,487,50.588,50.298,nan
Newspoll,548,48.604,48.314,nan
Newspoll,609,43.62,43.33,nan
Newspoll,670,44.604,44.314,nan
Newspoll,732,48.08,47.79,nan
Newspoll,791,47.604,47.314,nan
Newspoll,852,44.096,43.806,nan
Newspoll,913,48.112,47.822,nan
Newspoll,974,47.588,47.298,nan
Newspoll,1035,49.096,48.806,nan
Newspoll,1097,44.62,44.33,nan
Newspoll,1135,45.62,45.33,nan
Newspoll,1142,46.128,45.838,nan
Newspoll,1147,48.144,47.854,nan
