House,Party,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%
New house effects
Westpoll,GRN FP,-1.7658089929197294,-0.7016545492559021,-0.40919997626212634,-0.24235459564784062,-0.13635772692295295,-0.03934177261548219,0.05599370022441615,0.16381644532660739,0.3120193596258681,0.5434168460107991,1.6010161225118726
Newspoll,GRN FP,-1.6246143911561908,-0.530025909131479,-0.3178222411497327,-0.16529547896949065,-0.06522732643515194,0.03517816684528328,0.1395174707619727,0.23621007186967574,0.39611031684339915,0.6587139268937199,1.5233244386830755
Galaxy,GRN FP,-4.140671905062101,-0.9669154170846107,-0.5874514261948783,-0.3288466693833032,-0.12270665903258335,0.01854307780126127,0.1833972720877169,0.3900632687177218,0.6655796789054685,1.0633481049682427,3.518721869390633
Morgan Phone,GRN FP,-5.005578551480102,-1.3866799952720614,-0.8671620582697334,-0.5283466018669214,-0.27590083480891525,-0.07160810076237943,0.12421119540948844,0.3196230058271128,0.6041283869465134,1.0875731815043173,3.3486348415958567
Old house effects
Westpoll,GRN FP,-2.556185416092771,-1.014393584007793,-0.7210624953799982,-0.5386767297534764,-0.3752792597748642,-0.2463445456181118,-0.12370997950675283,-0.01305484488607034,0.10062589312198636,0.2745865510633869,1.039389237203012
Newspoll,GRN FP,-1.162116984724112,-0.2651826195527288,-0.09059392744528023,0.03690829292765169,0.13590587269840015,0.24587371120176,0.39155598714178064,0.5140407090624504,0.7107491821122714,0.9788663815656318,2.6324708532453456
Galaxy,GRN FP,-4.439808181184193,-1.1187721435760651,-0.6910260838469214,-0.39933096314562844,-0.1503249611224743,0.02882304915464301,0.204931123165175,0.43411151376496215,0.6973497034345986,1.1114982941375502,4.316955569542446
Morgan Phone,GRN FP,-4.1422431817906755,-1.6151432314799556,-1.0453302040356,-0.677593819313095,-0.4282563580794869,-0.1907542998526774,-0.00229121300144833,0.17922503512761723,0.4357985991242873,0.8802636459468707,3.5253318989776283
