Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,1,47.232,47.232,nan
F2F Morgan,63,46.884,46.884,nan
F2F Morgan,183,47.884,47.884,nan
F2F Morgan,260,49.232,49.232,nan
F2F Morgan,451,48.624,48.624,nan
F2F Morgan,461,46.58,46.58,nan
F2F Morgan,548,47.928,47.928,nan
F2F Morgan,604,45.624,45.624,nan
F2F Morgan,614,49.624,49.624,nan
F2F Morgan,640,49.232,49.232,nan
F2F Morgan,701,48.58,48.58,nan
F2F Morgan,793,52.928,52.928,nan
F2F Morgan,848,54.624,54.624,nan
F2F Morgan,858,52.276,52.276,nan
F2F Morgan,914,50.276,50.276,nan
F2F Morgan,944,45.928,45.928,nan
F2F Morgan,975,46.928,46.928,nan
F2F Morgan,1006,48.232,48.232,nan
F2F Morgan,1036,50.928,50.928,nan
F2F Morgan,1067,52.58,52.58,nan
F2F Morgan,1077,52.884,52.884,nan
