Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,1,49.051,49.247,nan
F2F Morgan,31,45.424,45.62,nan
F2F Morgan,62,44.393,44.589,nan
F2F Morgan,92,45.424,45.62,nan
F2F Morgan,99,43.362,43.558,nan
F2F Morgan,116,41.3,41.496,nan
F2F Morgan,130,42.615,42.811,nan
F2F Morgan,184,40.269,40.465,nan
F2F Morgan,215,42.331,42.527,nan
F2F Morgan,250,46.435,46.631,nan
F2F Morgan,264,45.896,46.092,nan
F2F Morgan,278,51.084,51.28,nan
F2F Morgan,292,46.455,46.651,nan
F2F Morgan,306,42.269,42.465,nan
F2F Morgan,320,45.958,46.154,nan
F2F Morgan,334,41.9,42.096,nan
F2F Morgan,348,42.828,43.024,nan
F2F Morgan,362,40.766,40.962,nan
F2F Morgan,376,41.797,41.993,nan
F2F Morgan,387,35.611,35.807,nan
F2F Morgan,411,37.818,38.014,nan
F2F Morgan,439,39.646,39.842,nan
F2F Morgan,453,37.139,37.335,nan
F2F Morgan,467,37.673,37.869,nan
F2F Morgan,481,41.371,41.567,nan
F2F Morgan,492,45.453,45.649,nan
F2F Morgan,499,46.965,47.161,nan
F2F Morgan,505,46.418,46.614,nan
F2F Morgan,512,50.565,50.761,nan
F2F Morgan,519,47.457,47.653,nan
F2F Morgan,526,45.445,45.642,nan
F2F Morgan,533,43.498,43.694,nan
F2F Morgan,540,42.001,42.197,nan
