Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,1,51.843,50.976,nan
F2F Morgan,30,48.316,47.449,nan
F2F Morgan,44,50.37,49.503,nan
F2F Morgan,79,50.843,49.976,nan
F2F Morgan,93,49.316,48.449,nan
F2F Morgan,107,48.316,47.449,nan
F2F Morgan,121,49.316,48.449,nan
F2F Morgan,135,48.843,47.976,nan
F2F Morgan,149,49.37,48.503,nan
F2F Morgan,163,48.37,47.503,nan
F2F Morgan,177,48.37,47.503,nan
F2F Morgan,188,50.424,49.557,nan
F2F Morgan,195,54.37,53.503,nan
F2F Morgan,205,49.897,49.03,nan
F2F Morgan,219,54.37,53.503,nan
F2F Morgan,233,51.843,50.976,nan
F2F Morgan,247,53.843,52.976,nan
F2F Morgan,261,53.897,53.03,nan
F2F Morgan,266,52.897,52.03,nan
F2F Morgan,289,55.424,54.557,nan
F2F Morgan,303,52.478,51.611,nan
F2F Morgan,315,56.424,55.557,nan
F2F Morgan,331,56.37,55.503,nan
F2F Morgan,345,54.843,53.976,nan
F2F Morgan,359,53.897,53.03,nan
F2F Morgan,373,54.37,53.503,nan
F2F Morgan,387,54.37,53.503,nan
F2F Morgan,401,53.424,52.557,nan
F2F Morgan,415,53.37,52.503,nan
F2F Morgan,443,50.843,49.976,nan
F2F Morgan,457,51.316,50.449,nan
F2F Morgan,471,54.37,53.503,nan
F2F Morgan,485,53.37,52.503,nan
F2F Morgan,499,54.897,54.03,nan
F2F Morgan,513,57.37,56.503,nan
F2F Morgan,527,55.843,54.976,nan
F2F Morgan,541,55.316,54.449,nan
F2F Morgan,555,51.843,50.976,nan
F2F Morgan,569,54.316,53.449,nan
F2F Morgan,583,52.316,51.449,nan
F2F Morgan,597,51.316,50.449,nan
F2F Morgan,611,52.316,51.449,nan
F2F Morgan,625,52.789,51.922,nan
F2F Morgan,641,51.843,50.976,nan
F2F Morgan,653,52.897,52.03,nan
F2F Morgan,667,53.316,52.449,nan
F2F Morgan,681,52.37,51.503,nan
F2F Morgan,692,52.37,51.503,nan
F2F Morgan,699,55.843,54.976,nan
F2F Morgan,709,51.316,50.449,nan
F2F Morgan,723,51.843,50.976,nan
F2F Morgan,737,49.789,48.922,nan
F2F Morgan,751,53.789,52.922,nan
F2F Morgan,765,54.843,53.976,nan
F2F Morgan,779,53.316,52.449,nan
F2F Morgan,807,52.316,51.449,nan
F2F Morgan,821,52.843,51.976,nan
F2F Morgan,832,55.789,54.922,nan
F2F Morgan,839,55.789,54.922,nan
F2F Morgan,846,55.262,54.395,nan
F2F Morgan,853,55.789,54.922,nan
F2F Morgan,857,53.789,52.922,nan
