Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,1,53.636,53.308,nan
F2F Morgan,36,53.203,52.875,nan
F2F Morgan,50,55.203,54.875,nan
F2F Morgan,61,48.77,48.442,nan
F2F Morgan,68,54.203,53.875,nan
F2F Morgan,78,50.636,50.308,nan
F2F Morgan,92,52.069,51.741,nan
F2F Morgan,106,51.069,50.741,nan
F2F Morgan,120,51.502,51.174,nan
F2F Morgan,134,52.636,52.308,nan
F2F Morgan,148,47.636,47.308,nan
F2F Morgan,162,49.203,48.875,nan
F2F Morgan,176,50.77,50.442,nan
F2F Morgan,190,46.77,46.442,nan
F2F Morgan,204,46.77,46.442,nan
F2F Morgan,218,48.636,48.308,nan
F2F Morgan,232,49.203,48.875,nan
F2F Morgan,246,51.069,50.741,nan
F2F Morgan,260,50.203,49.875,nan
F2F Morgan,272,47.069,46.741,nan
F2F Morgan,281,50.069,49.741,nan
F2F Morgan,295,50.636,50.308,nan
F2F Morgan,309,52.636,52.308,nan
F2F Morgan,323,52.203,51.875,nan
F2F Morgan,337,52.636,52.308,nan
Newspoll,340,54.203,53.021,nan
F2F Morgan,351,51.203,50.875,nan
Newspoll,354,54.203,53.021,nan
F2F Morgan,365,53.203,52.875,nan
Newspoll,368,52.069,50.887,nan
F2F Morgan,400,54.069,53.741,nan
Newspoll,410,54.069,52.887,nan
F2F Morgan,414,54.636,54.308,nan
F2F Morgan,428,51.502,51.174,nan
Newspoll,438,54.636,53.454,nan
F2F Morgan,442,52.069,51.741,nan
F2F Morgan,456,53.636,53.308,nan
Newspoll,466,54.77,53.588,nan
F2F Morgan,470,52.636,52.308,nan
F2F Morgan,484,54.203,53.875,nan
Newspoll,494,55.636,54.454,nan
F2F Morgan,498,50.203,49.875,nan
F2F Morgan,512,53.77,53.442,nan
Newspoll,522,50.77,49.588,nan
F2F Morgan,526,53.636,53.308,nan
F2F Morgan,540,53.203,52.875,nan
F2F Morgan,554,50.636,50.308,nan
Newspoll,557,53.636,52.454,nan
F2F Morgan,568,53.203,52.875,nan
F2F Morgan,582,49.203,48.875,nan
Newspoll,585,50.77,49.588,nan
F2F Morgan,596,48.77,48.442,nan
F2F Morgan,610,45.77,45.442,nan
Newspoll,620,52.337,51.155,nan
F2F Morgan,621,49.337,49.009,nan
F2F Morgan,631,48.77,48.442,nan
F2F Morgan,645,47.77,47.442,nan
Newspoll,648,45.77,44.588,nan
F2F Morgan,659,47.337,47.009,nan
F2F Morgan,673,48.77,48.442,nan
Newspoll,676,48.77,47.588,nan
F2F Morgan,687,49.77,49.442,nan
F2F Morgan,701,50.337,50.01,nan
Newspoll,704,50.77,49.587,nan
F2F Morgan,715,47.77,47.449,nan
F2F Morgan,729,50.203,49.889,nan
Newspoll,732,50.069,48.873,nan
F2F Morgan,764,49.203,48.903,nan
F2F Morgan,778,50.636,50.343,nan
Newspoll,784,50.203,48.985,nan
F2F Morgan,789,46.77,46.482,nan
F2F Morgan,796,49.77,49.484,nan
Newspoll,802,50.203,48.977,nan
F2F Morgan,803,51.636,51.354,nan
F2F Morgan,810,52.203,51.924,nan
F2F Morgan,820,50.703,50.428,nan
Newspoll,823,51.069,49.835,nan
F2F Morgan,831,50.203,49.928,nan
Newspoll,837,54.502,53.268,nan
F2F Morgan,841,48.203,47.928,nan
Newspoll,848,53.636,52.402,nan
F2F Morgan,855,51.069,50.794,nan
F2F Morgan,868,53.636,53.361,nan
Newspoll,872,49.502,48.268,nan
F2F Morgan,883,53.069,52.794,nan
Newspoll,886,53.069,51.835,nan
F2F Morgan,894,52.069,51.794,nan
F2F Morgan,901,51.636,51.361,nan
Newspoll,907,56.502,55.268,nan
F2F Morgan,908,53.069,52.794,nan
Newspoll,914,58.069,56.835,nan
F2F Morgan,915,52.636,52.361,nan
Newspoll,921,52.935,51.701,nan
F2F Morgan,922,53.636,53.361,nan
Newspoll,928,53.069,51.835,nan
F2F Morgan,929,53.136,52.861,nan
Newspoll,935,53.636,52.402,nan
F2F Morgan,936,52.636,52.361,nan
Newspoll,938,56.069,54.835,nan
Newspoll,940,53.42,52.185,nan
