Firm,Day,@TPP,@TPP adj,@TPP reported
Essential,1,55.461,54.89100434648888,55.0
Galaxy,55,52.169,52.041535890245356,52.0
Galaxy,147,52.834999999999994,52.70753589024535,53.0
Galaxy,237,50.991,50.86353589024536,51.0
Galaxy,330,53.127884615384616,53.000420505629975,53.0
Galaxy,426,52.559,52.43153589024536,52.0
Galaxy,622,49.641000000000005,49.513535890245365,49.0
Galaxy,783,50.362,50.23453589024536,50.0
Galaxy,902,49.151,48.87927633692046,48.0
Newspoll2,954,50.13900000000001,49.880060762028315,49.0
Galaxy,1018,52.56900000000001,52.25737475834124,52.0
Newspoll2,1032,52.144000000000005,51.88506076202831,52.0
SMS Morgan,1041,51.96532663316583,51.68334509690502,51.0
Newspoll2,1048,52.484,52.225060762028306,51.5
