Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,1,55.438,55.477,nan
F2F Morgan,22,56.474,56.513,nan
F2F Morgan,36,56.438,56.477,nan
F2F Morgan,53,57.438,57.477,nan
F2F Morgan,67,53.402,53.441,nan
F2F Morgan,90,49.884,49.923,nan
F2F Morgan,111,50.438,50.477,nan
F2F Morgan,121,50.438,50.477,nan
F2F Morgan,151,48.92,48.959,nan
F2F Morgan,182,46.956,46.995,nan
F2F Morgan,203,47.438,47.477,nan
F2F Morgan,213,48.438,48.477,nan
F2F Morgan,223,47.956,47.995,nan
F2F Morgan,236,47.438,47.477,nan
F2F Morgan,250,45.438,45.477,nan
F2F Morgan,264,48.474,48.513,nan
F2F Morgan,274,47.92,47.959,nan
F2F Morgan,284,46.956,46.995,nan
F2F Morgan,304,46.474,46.513,nan
F2F Morgan,366,47.402,47.441,nan
F2F Morgan,387,49.438,49.477,nan
F2F Morgan,401,48.956,48.995,nan
F2F Morgan,415,49.438,49.477,nan
F2F Morgan,425,49.92,49.959,nan
F2F Morgan,435,49.402,49.441,nan
F2F Morgan,445,50.402,50.441,nan
F2F Morgan,455,51.438,51.477,nan
