Firm,Day,@TPP,@TPP adj,@TPP reported
Newspoll,1,45.101,45.165,nan
Newspoll,22,46.427,46.491,nan
F2F Morgan,47,48.154,46.952,50.0
F2F Morgan,61,49.484,48.282,52.5
Newspoll,57,44.767,44.831,nan
F2F Morgan,75,45.916,44.715,49.0
Newspoll,78,49.878,49.942,nan
F2F Morgan,89,48.14,46.938,51.0
F2F Morgan,103,48.609,47.407,51.5
Newspoll,106,47.443,47.506,nan
F2F Morgan,117,51.253,50.051,54.0
Newspoll,485,47.576,47.64,nan
Newspoll,865,50.093,50.24,nan
F2F Morgan,135,50.402,49.2,53.5
F2F Morgan,145,48.609,47.407,50.0
Newspoll,148,50.608,50.672,nan
F2F Morgan,159,50.579,49.378,52.5
Newspoll,162,48.484,48.548,nan
F2F Morgan,173,51.426,50.225,54.0
Newspoll,176,50.093,50.156,nan
F2F Morgan,187,51.306,50.105,53.5
Newspoll,190,49.476,49.54,nan
F2F Morgan,201,48.639,47.437,51.5
Newspoll,211,48.034,48.097,nan
F2F Morgan,213,48.264,47.063,51.0
Newspoll,225,48.287,48.35,nan
F2F Morgan,229,51.023,49.821,54.0
Newspoll,239,50.649,50.713,nan
F2F Morgan,243,47.852,46.65,50.0
Newspoll,253,48.967,49.031,nan
F2F Morgan,257,50.502,49.3,52.5
Newspoll,267,47.534,47.598,nan
F2F Morgan,271,51.77,50.569,54.0
Newspoll,281,50.856,50.92,nan
F2F Morgan,285,50.716,49.514,53.0
Newspoll,295,48.538,48.602,nan
F2F Morgan,299,49.394,48.192,51.5
Newspoll,309,50.357,50.421,nan
F2F Morgan,317,50.35,49.148,51.0
F2F Morgan,327,49.15,47.949,51.0
Newspoll,330,45.088,45.152,nan
F2F Morgan,341,45.291,44.09,47.5
Newspoll,344,45.255,45.319,nan
F2F Morgan,355,45.376,44.174,47.0
Newspoll,358,47.37,47.434,nan
F2F Morgan,369,49.089,47.888,51.0
Newspoll,372,49.023,49.087,50.0
F2F Morgan,383,48.015,46.813,49.5
Newspoll,386,48.109,48.173,48.0
F2F Morgan,411,49.171,47.97,50.0
Nielsen,417,46.298,46.62,48.0
Newspoll,421,47.613,47.677,48.0
F2F Morgan,425,49.572,48.371,52.0
Newspoll,435,48.316,48.38,49.0
F2F Morgan,439,49.798,48.596,52.5
Newspoll,449,48.227,48.29,49.0
F2F Morgan,453,47.368,46.167,49.0
Newspoll,463,49.619,49.683,49.0
F2F Morgan,467,51.998,50.796,53.5
Newspoll,477,49.03,49.094,49.0
F2F Morgan,478,50.752,49.55,53.5
Newspoll,484,46.323,46.386,47.0
F2F Morgan,485,45.928,44.727,47.5
Newspoll,491,45.836,45.899,46.0
F2F Morgan,499,51.29,50.088,54.0
Newspoll,505,44.983,45.046,45.0
F2F Morgan,506,48.383,47.181,51.0
F2F Morgan,513,46.258,45.056,49.0
F2F Morgan,523,47.74,46.538,50.0
Newspoll,526,46.654,46.717,46.0
Nielsen,526,45.93,46.253,47.0
F2F Morgan,537,59.635,58.433,50.0
Newspoll,540,46.157,46.221,46.0
Nielsen,540,48.521,48.844,49.0
F2F Morgan,551,51.896,50.694,53.0
Newspoll,554,48.301,48.365,49.0
F2F Morgan,565,46.684,45.482,49.0
Newspoll,575,45.795,45.859,46.0
F2F Morgan,579,47.087,45.886,49.0
Newspoll,589,47.088,47.152,47.0
Newspoll,603,46.558,46.622,47.0
F2F Morgan,607,48.041,46.84,50.0
Newspoll,617,46.983,47.046,48.0
F2F Morgan,625,47.293,46.091,49.5
Newspoll,631,47.463,47.527,48.0
F2F Morgan,632,45.538,44.336,48.5
F2F Morgan,639,50.075,48.874,52.0
Newspoll,645,47.965,48.028,49.0
F2F Morgan,649,49.984,48.783,52.0
Newspoll,659,47.921,47.984,49.0
F2F Morgan,663,50.009,48.807,52.0
Nielsen,666,45.963,46.285,48.0
Newspoll,673,49.321,49.385,50.0
F2F Morgan,681,48.112,46.91,49.5
F2F Morgan,691,47.218,46.017,50.0
Newspoll,694,50.509,50.573,51.0
F2F Morgan,705,50.555,49.353,53.0
Newspoll,708,46.052,46.116,46.0
F2F Morgan,719,46.76,45.558,49.5
