Firm,Day,@TPP,@TPP adj,@TPP reported
F2F Morgan,1,57.901,56.963,nan
F2F Morgan,15,60.444,59.506,nan
F2F Morgan,29,59.901,58.963,nan
F2F Morgan,43,59.444,58.506,nan
F2F Morgan,57,58.901,57.963,nan
F2F Morgan,68,55.444,54.506,nan
F2F Morgan,78,57.444,56.506,nan
F2F Morgan,92,56.444,55.506,nan
F2F Morgan,106,54.901,53.963,nan
F2F Morgan,120,54.901,53.963,nan
F2F Morgan,131,56.901,55.963,nan
F2F Morgan,138,52.53,51.592,nan
F2F Morgan,148,54.444,53.506,nan
F2F Morgan,159,53.901,52.963,nan
F2F Morgan,166,51.444,50.506,nan
F2F Morgan,176,53.901,52.963,nan
F2F Morgan,190,54.901,53.963,nan
F2F Morgan,204,55.901,54.963,nan
F2F Morgan,218,54.901,53.963,nan
F2F Morgan,232,53.901,52.963,nan
F2F Morgan,246,55.901,54.963,nan
F2F Morgan,260,54.444,53.506,nan
F2F Morgan,274,55.455,54.516,nan
F2F Morgan,302,57.901,56.963,nan
F2F Morgan,316,60.358,59.42,nan
F2F Morgan,330,60.358,59.42,nan
F2F Morgan,344,57.358,56.42,nan
F2F Morgan,358,58.358,57.42,nan
F2F Morgan,372,60.358,59.42,nan
F2F Morgan,386,57.901,56.963,nan
F2F Morgan,400,58.358,57.42,nan
F2F Morgan,414,58.358,57.42,nan
F2F Morgan,428,57.901,56.963,nan
F2F Morgan,442,54.444,53.506,nan
F2F Morgan,456,56.901,55.963,nan
F2F Morgan,470,54.444,53.506,nan
F2F Morgan,484,54.901,53.963,nan
F2F Morgan,495,55.358,54.42,nan
F2F Morgan,502,53.358,52.42,nan
F2F Morgan,512,54.901,53.963,nan
F2F Morgan,526,53.901,52.963,nan
F2F Morgan,540,54.987,54.049,nan
F2F Morgan,551,54.901,53.963,nan
F2F Morgan,558,54.444,53.506,nan
F2F Morgan,565,59.444,58.506,nan
F2F Morgan,572,59.444,58.506,nan
F2F Morgan,579,55.53,54.592,nan
F2F Morgan,586,54.987,54.049,nan
F2F Morgan,593,58.53,57.592,nan
F2F Morgan,600,57.53,56.592,nan
F2F Morgan,607,57.987,57.049,nan
F2F Morgan,614,54.987,54.049,nan
F2F Morgan,621,55.987,55.049,nan
