2001 Federal Election
Seat,Adelaide
fp
Trish Worth,Liberal,34258,44.2,0.8
Tim Stanley,Labor,28732,37.07,-0.08
Sue Mann,Democrats,8255,10.65,0.93
Lynne Osborn,Greens,4638,5.98,2.82
Lee Peacock,One Nation,1630,2.1,-3.34
tcp
Trish Worth,Liberal,38928,50.22,-0.43
Tim Stanley,Labor,38585,49.78,0.43
Seat,Aston
fp
Chris Pearce,Liberal,42973,50.78,2.29
Kieran Boland,Labor,31269,36.95,-1.56
Ruth Kendall,Democrats,5952,7.03,-0.49
Mick Kir,Greens,3062,3.62,3.62
Ray Levick,Christian,1074,1.27,1.27
Doug Mitchell,Misc,290,0.34,0.34
tcp
Chris Pearce,Liberal,47531,56.17,1.93
Kieran Boland,Labor,37089,43.83,-1.93
Seat,Ballarat
fp
Catherine King,Labor,35558,44.14,3.23
Charles Collins,Liberal,34512,42.85,-2.39
Tony Kelly,Greens,5126,6.36,4.95
Danii Coric,Democrats,3300,4.1,0.4
John Blanchard,One Nation,2053,2.55,-2.35
tcp
Catherine King,Labor,42471,52.73,5.5
Charles Collins,Liberal,38078,47.27,-5.5
Seat,Banks
fp
Daryl Melham,Labor,32592,44.25,-0.34
Marcus Watzlaff,Liberal,26358,35.79,1.79
Lynn Abrahams,One Nation,4649,6.31,-4.46
Ken O'Leary,Right-wing Populist,2522,3.42,3.42
Stephen Cole,Democrats,2350,3.19,-1.06
David Wilcox,Greens,2066,2.81,1.32
Sam Baissari,Christian,1968,2.67,0.72
Lynne Murphy,Centre-left,731,0.99,-2.15
Nazim Hannoun,Independent,418,0.57,0.57
tcp
Daryl Melham,Labor,38952,52.88,-4.37
Marcus Watzlaff,Liberal,34702,47.12,4.37
Seat,Barker
fp
Patrick Secker,Liberal,43201,54.06,7.2
David Detchon,Labor,18968,23.74,2.04
Dona Wright,One Nation,5900,7.38,-5.62
Louise Miller,Democrats,5504,6.89,0.55
Matt Rigney,Greens,2629,3.29,3.29
Liz Ballinger,Independent,2538,3.18,3.18
Philip Cornish,Independent,1167,1.46,1.46
tcp
Patrick Secker,Liberal,52491,65.69,1.65
David Detchon,Labor,27416,34.31,-1.65
Seat,Barton
fp
Robert McClelland,Labor,35871,47.99,-1.71
Jan Brennan,Liberal,28198,37.73,2.76
Michele Adair,Democrats,3328,4.45,1.74
David Rydstrand,One Nation,2725,3.65,-3.18
Chris Harris,Greens,2168,2.9,1.35
John Lau,Centre-left,1375,1.84,-2.4
David Barker,Christian,1081,1.45,1.43
tcp
Robert McClelland,Labor,41873,56.02,-3.77
Jan Brennan,Liberal,32873,43.98,3.77
Seat,Bass
fp
Michelle O'Byrne,Labor,25987,42.82,0.53
Tony Benneworth,Liberal,25156,41.45,-4.29
Kim Booth,Greens,3788,6.24,1.99
Sancia Colgrave,Democrats,2178,3.59,1.15
Denis Collins,One Nation,1836,3.03,-0.35
Margy Dockray,Misc,966,1.59,1.59
Ian Hardman,Misc,621,1.02,-0.89
Caroline Larner,Misc,159,0.26,0.26
tcp
Michelle O'Byrne,Labor,31598,52.06,1.87
Tony Benneworth,Liberal,29093,47.94,-1.87
Seat,Batman
fp
Martin Ferguson,Labor,46506,58.7,-7.13
John Davies,Liberal,17196,21.71,1.48
Alex Bhathal,Greens,9171,11.58,6.98
Scott Kneebone,Democrats,4954,6.25,1.24
Jackie Lynch,Independent,1064,1.34,1.34
Wayne Barwick,Misc,329,0.42,0.42
tcp
Martin Ferguson,Labor,59478,75.08,-1.35
John Davies,Liberal,19742,24.92,1.35
Seat,Bendigo
fp
Steve Gibbons,Labor,35630,43.48,0.58
Maurie Sharkey,Liberal,32311,39.43,3.55
Bruce Rivendell,Greens,4279,5.22,2.56
Helen Lilley,Democrats,2620,3.2,-1.33
Neil Smith,One Nation,2039,2.49,-4.12
Phil Arnold,Christian,1857,2.27,2.27
Karel Zegers,Independent,1387,1.69,1.69
John Pasquarelli,Independent,1073,1.31,1.31
Ron Barrow,Independent,744,0.91,0.91
tcp
Steve Gibbons,Labor,43892,53.57,0.1
Maurie Sharkey,Liberal,38048,46.43,-0.1
Seat,Bennelong
fp
John Howard,Liberal,41255,53.07,4.3
Nicole Campbell,Labor,24053,30.94,-1.42
Peter Goldfinch,Democrats,4415,5.68,0.98
Jimmy Shaw,Greens,3133,4.03,1.05
Robert Webeck,One Nation,2126,2.73,-1.56
May Law,Independent,1474,1.9,1.9
