2010 Federal Election
Seat,Adelaide
fp
Kate Ellis,Labor,38162,43.89,-4.37
Luke Westley,Liberal,32673,37.57,-0.86
Ruth Beach,Greens,11901,13.69,3.94
Suzanne Neal,Christian,1900,2.18,0.15
Marie Nicholls,Democrats,819,0.94,-0.59
Gemma Weedall,Left-wing,786,0.9,0.9
Christopher Steele,Liberal Democrats,716,0.82,0.82
tcp
Kate Ellis,Labor,50164,57.69,-0.84
Luke Westley,Liberal,36793,42.31,0.84
Seat,Aston
fp
Alan Tudge,Liberal,39733,46.85,-3.86
Rupert Evans,Labor,32725,38.58,-0.26
Salore Craig,Greens,8206,9.67,4.44
Rachel Hanna,Christian,4153,4.9,1.43
tcp
Alan Tudge,Liberal,43901,51.76,-3.29
Rupert Evans,Labor,40916,48.24,3.29
Seat,Ballarat
fp
Catherine King,Labor,46289,51.75,1.42
Mark Banwell,Liberal,30364,33.95,-4.09
Belinda Coates,Greens,10140,11.34,3.36
Jim Rainey,Christian,2646,2.96,-0.69
tcp
Catherine King,Labor,55188,61.7,3.55
Mark Banwell,Liberal,34251,38.3,-3.55
Seat,Banks
fp
Ron Delezio,Liberal,38178,45.52,10.48
Daryl Melham,Labor,36034,42.96,-10.76
Paul Spight,Greens,8062,9.61,3.21
Michael Parsons,One Nation,1595,1.9,1.9
tcp
Daryl Melham,Labor,43150,51.45,-8.92
Ron Delezio,Liberal,40719,48.55,8.92
Seat,Barker
fp
Patrick Secker,Liberal,51810,54.96,8.15
Simone McDonnell,Labor,26433,28.04,-2.03
Sean Moffat,Greens,8607,9.13,4.06
Trevor Honeychurch,Christian,5829,6.18,0.46
Steven Davies,Single issue,1591,1.69,1.69
tcp
Patrick Secker,Liberal,59278,62.88,3.43
Simone McDonnell,Labor,34992,37.12,-3.43
Seat,Barton
fp
Robert McClelland,Labor,38149,48.48,-8.8
John La Mela,Liberal,31998,40.67,9.76
Simone Francis,Greens,8536,10.85,2.61
tcp
Robert McClelland,Labor,44742,56.86,-8.08
John La Mela,Liberal,33941,43.14,8.08
Seat,Bass
fp
Geoff Lyons,Labor,28448,43.43,6.17
Steve Titmus,Liberal,26010,39.71,-3.71
Sancia Colgrave,Greens,10206,15.58,0.44
Adrian Watts,Misc,838,1.28,0.93
tcp
Geoff Lyons,Labor,37165,56.74,5.71
Steve Titmus,Liberal,28337,43.26,-5.71
Seat,Batman
fp
Martin Ferguson,Labor,40574,52.38,-4.8
Alexandra Bhathal,Greens,18189,23.48,6.31
George Souris,Liberal,15412,19.9,-0.74
Andrew Conlon,Christian,2465,3.18,0.56
Con Sarazen,Democrats,823,1.06,-0.97
tcp
Martin Ferguson,Labor,44819,57.86,None
Alexandra Bhathal,Greens,32644,42.14,None
Seat,Bendigo
fp
Steve Gibbons,Labor,43965,47.65,0.51
Craig Hunter,Liberal,33067,35.84,-2.58
Kymberlie Dimozantos,Greens,11341,12.29,5.04
Alan Howard,Christian,3892,4.22,0.67
tcp
Steve Gibbons,Labor,54928,59.53,3.4
Craig Hunter,Liberal,37337,40.47,-3.4
Seat,Bennelong
fp
John Alexander,Liberal,41582,48.53,3.04
Maxine McKew,Labor,31803,37.12,-8.21
Lindsay Peters,Greens,6808,7.95,2.42
Julie Worsley,Christian,1824,2.13,0.84
Sue Raye,Centre-left,1105,1.29,1.29
Victor Waterson,One Nation,725,0.85,0.55
