1999 VIC Election
Seat,Albert Park
fp
John Thwaites,Labor,18997,56.4,-2.4
Rob Rushford,Liberal,14671,43.6,2.4
tcp
John Thwaites,Labor,18997,56.4,-2.4
Rob Rushford,Liberal,14671,43.6,2.4
Seat,Altona
fp
Lynne Kosky,Labor,21545,64.7,6.5
Steve Lambrinakos,Liberal,11774,35.3,-6.5
tcp
Lynne Kosky,Labor,21545,64.7,6.5
Steve Lambrinakos,Liberal,11774,35.3,-6.5
Seat,Ballarat East
fp
Geoff Howard,Labor,16100,53.7,3.7
Barry Traynor,Liberal,13886,46.3,-3.7
tcp
Geoff Howard,Labor,16100,53.7,3.7
Barry Traynor,Liberal,13886,46.3,-3.7
Seat,Ballarat West
fp
Karen Overington,Labor,15527,51.0,2.4
Judy Verlin,Liberal,14910,49.0,-2.4
tcp
Karen Overington,Labor,15527,51.0,2.4
Judy Verlin,Liberal,14910,49.0,-2.4
Seat,Bayswater
fp
Gordon Ashley,Liberal,17165,53.2,-2.8
Susan Craven,Labor,13732,42.5,1.4
James Bristow,Centre-left,1380,4.3,4.3
tcp
Gordon Ashley,Liberal,17654,54.7,-2.8
Susan Craven,Labor,14623,45.3,2.8
Seat,Bellarine
fp
Garry Spry,Liberal,15875,49.5,-6.1
Kerri Erler,Labor,14289,44.5,0.1
Erica Menheere-Thompson,Democrats,1930,6.0,6.0
tcp
Garry Spry,Liberal,16599,51.7,-3.8
Kerri Erler,Labor,15495,48.3,3.8
Seat,Benalla
fp
Pat McNamara,National,17543,57.4,-7.9
Denise Allen,Labor,13013,42.6,7.9
tcp
Pat McNamara,National,17543,57.4,-7.9
Denise Allen,Labor,13013,42.6,7.9
Seat,Benambra
fp
Tony Plowman,Liberal,18016,57.1,-7.8
Barb Murdoch,Labor,13561,42.9,7.8
tcp
Tony Plowman,Liberal,18016,57.1,-7.8
Barb Murdoch,Labor,13561,42.9,7.8
Seat,Bendigo East
fp
Jacinta Allan,Labor,15478,48.4,6.6
Michael John,Liberal,14123,44.2,-8.1
Bruce Rivendell,Greens,1552,4.9,4.9
Alf Thorpe,Right-wing Populist,828,2.6,2.6
tcp
Jacinta Allan,Labor,16977,53.1,8.1
Michael John,Liberal,15004,46.9,-8.1
Seat,Bendigo West
fp
Bob Cameron,Labor,18315,56.4,12.7
Felix Cappy,Liberal,11679,36.0,-7.0
Anne Hall,Greens,1391,4.3,4.3
Alan Howard,Independent,1092,3.4,3.4
tcp
Bob Cameron,Labor,19893,61.3,9.6
Felix Cappy,Liberal,12582,38.7,-9.6
Seat,Bennettswood
fp
Ron Wilson,Liberal,16715,56.1,-2.0
Meryl Andrews,Labor,13103,43.9,4.4
tcp
Ron Wilson,Liberal,16715,56.1,-2.0
Meryl Andrews,Labor,13103,43.9,4.4
Seat,Bentleigh
fp
Inga Peulich,Liberal,15679,49.9,-3.9
Cartha Maloney,Labor,13831,44.0,0.1
Nick Brunton,Greens,1139,3.6,3.6
Gail King,Democratic Labour,492,1.6,1.6
Marcus Barber,Independent,296,0.9,0.9
tcp
Inga Peulich,Liberal,16300,51.9,-2.8
Cartha Maloney,Labor,15090,48.1,2.8
Seat,Berwick
fp
Robert Dean,Liberal,21958,53.9,0.8
Philip Reed,Labor,17248,42.4,-0.3
Michael Rowe,Democratic Labour,1519,3.7,3.7
tcp
Robert Dean,Liberal,22376,54.9,-0.4
Philip Reed,Labor,18348,45.1,0.4
Seat,Box Hill
fp
Robert Clark,Liberal,17299,56.1,-3.0
Claire Thorn,Labor,12166,39.5,1.2
June Walters,Centre-left,1356,4.4,4.4
tcp
Robert Clark,Liberal,17754,57.6,-2.7
Claire Thorn,Labor,13067,42.4,2.7
Seat,Brighton
fp
Louise Asher,Liberal,17701,57.9,-8.8
Irene Dunsmuir,Labor,6973,22.8,-7.3
Alex Del Porto,Independent,5920,19.4,19.4
tcp
Louise Asher,Liberal,20061,65.6,-2.5
Irene Dunsmuir,Labor,10529,34.4,2.5
Seat,Broadmeadows
fp
John Brumby,Labor,22768,71.7,0.0
Paul Tay,Liberal,6889,21.7,-1.7
Graeme Marr,Independent,1022,3.2,3.2
Abboud Haidar,Independent,789,2.5,2.5
Joseph Kaliniy,Independent,269,0.8,0.8
tcp
John Brumby,Labor,23651,74.7,-0.4
Paul Tay,Liberal,8019,25.3,0.4
Seat,Bulleen
fp
Nicholas Kotsiras,Liberal,17843,58.7,-4.7
Chris Miras,Labor,9810,32.3,-1.1
Robert Trafficante,Greens,1832,6.0,6.0
Damian Manassa,Centre-left,890,2.9,2.9
tcp
Nicholas Kotsiras,Liberal,18709,61.6,-3.0
Chris Miras,Labor,11662,38.4,3.0
Seat,Bundoora
fp
Sherryl Garbutt,Labor,18375,54.4,3.9
Carol McCabe,Liberal,14612,43.2,-3.3
Ngaire Mason,Misc,807,2.4,-0.6
tcp
Sherryl Garbutt,Labor,18942,56.1,3.5
Carol McCabe,Liberal,14852,43.9,-3.5
Seat,Burwood
fp
Jeff Kennett,Liberal,17455,55.5,-1.7
Bob Stensholt,Labor,13062,41.5,2.0
Mark Bunn,Misc,734,2.3,-0.9
Justice Abolish,Single issue,194,0.6,0.6
tcp
Jeff Kennett,Liberal,17858,56.8,-1.8
Bob Stensholt,Labor,13585,43.2,1.8
Seat,Carrum
fp
David Lean,Liberal,16770,48.2,-1.1
Jenny Lindell,Labor,16099,46.3,0.4
Dan Bray,Greens,1896,5.5,5.5
tcp
Jenny Lindell,Labor,17444,50.2,1.0
David Lean,Liberal,17321,49.8,-1.0
Seat,Caulfield
fp
Helen Shardey,Liberal,18947,58.5,-0.8
Harry Simon,Labor,13460,41.5,0.8
tcp
Helen Shardey,Liberal,18947,58.5,-0.8
Harry Simon,Labor,13460,41.5,0.8
Seat,Clayton
fp
Hong Lim,Labor,20037,61.7,2.1
Collin Lok,Liberal,12441,38.3,-2.1
tcp
Hong Lim,Labor,20037,61.7,2.1
Collin Lok,Liberal,12441,38.3,-2.1
Seat,Coburg
fp
Carlo Carli,Labor,18877,64.7,-0.3
Mark Hrycek,Liberal,7765,26.6,-3.9
Emma Rush,Greens,2547,8.7,8.7
tcp
Carlo Carli,Labor,20951,71.8,4.9
Mark Hrycek,Liberal,8232,28.2,-4.9
Seat,Cranbourne
fp
Gary Rowe,Liberal,20444,54.2,-4.8
Jude Perera,Labor,14892,39.5,-1.5
Carol McCormack,Independent,2379,6.3,6.3
tcp
Gary Rowe,Liberal,21002,55.7,-3.4
Jude Perera,Labor,16708,44.3,3.4
Seat,Dandenong
fp
John Pandazopoulos,Labor,23129,55.8,2.5
Astrid Miller,Liberal,18297,44.2,-2.5
tcp
John Pandazopoulos,Labor,23129,55.8,2.5
Astrid Miller,Liberal,18297,44.2,-2.5
Seat,Dandenong North
fp
John Lenders,Labor,16406,53.9,3.3
George Emmanouil,Liberal,11908,39.2,-6.8
Greg Harris,Independent,1820,6.0,6.0
Fred Klimek,Right-wing Populist,276,0.9,0.9
tcp
John Lenders,Labor,17634,58.0,5.8
George Emmanouil,Liberal,12775,42.0,-5.8
Seat,Doncaster
fp
Victor Perton,Liberal,19707,60.8,-3.1
Jessie McCallum,Labor,10579,32.6,-0.3
Sam Fyfield,Greens,1497,4.6,4.6
Geoff Dawe,Centre-left,629,1.9,1.9
tcp
Victor Perton,Liberal,20518,63.3,-1.7
Jessie McCallum,Labor,11892,36.7,1.7
Seat,Dromana
fp
Martin Dixon,Liberal,17900,54.4,3.5
Diane Thompson,Labor,13542,41.2,7.0
Pat Crea,Democratic Labour,951,2.9,2.9
Jan Charlwood,Misc,490,1.5,0.6
tcp
Martin Dixon,Liberal,18480,56.2,-1.9
Diane Thompson,Labor,14403,43.8,1.9
Seat,Eltham
fp
Wayne Phillips,Liberal,18696,50.3,-4.4
Pam Hanney,Labor,14325,38.5,0.2
Margaret Jennings,Independent,1310,3.5,3.5
Jeremy Whitehead,Greens,1237,3.3,3.3
Sean Carter,Democrats,966,2.6,2.6
June English,Independent,546,1.5,1.5
Wendy Rosenfeldt,Misc,98,0.3,-0.8
tcp
Wayne Phillips,Liberal,19960,53.5,-3.3
Pam Hanney,Labor,17315,46.5,3.3
Seat,Essendon
fp
Judy Maddigan,Labor,18489,58.5,5.1
Ken Saunders,Liberal,13135,41.5,-5.1
tcp
Judy Maddigan,Labor,18489,58.5,5.1
Ken Saunders,Liberal,13135,41.5,-5.1
Seat,Evelyn
fp
Christine Fyffe,Liberal,18367,54.8,-5.1
Natasha Marquez-Bridger,Labor,11480,34.2,0.8
Rick Houlihan,Independent,1862,5.6,5.6
Colin Gillam,Independent,1824,5.4,5.4
tcp
Christine Fyffe,Liberal,19957,59.5,-3.2
Natasha Marquez-Bridger,Labor,13571,40.5,3.2
Seat,Footscray
fp
Bruce Mildenhall,Labor,19916,67.6,-0.4
Dina Lynch,Liberal,9533,32.4,2.6
tcp
Bruce Mildenhall,Labor,19916,67.6,-0.4
Dina Lynch,Liberal,9533,32.4,2.6
Seat,Forest Hill
fp
John Richardson,Liberal,17583,55.9,-3.8
Julie Buxton,Labor,12895,41.0,3.3
Sandra Hardiman,Centre-left,1000,3.2,3.2
tcp
John Richardson,Liberal,17974,57.1,-3.4
Julie Buxton,Labor,13503,42.9,3.4
Seat,Frankston
fp
